Feature
198,ENSG00000134046
199,ENSG00000166454
200,ENSG00000120656
201,ENSG00000130312
202,ENSG00000198015
203,ENSG00000153443
204,ENSG00000127528
205,ENSG00000095794
206,ENSG00000157601
207,ENSG00000232807
208,ENSG00000158470
209,ENSG00000160691
210,ENSG00000285230
211,ENSG00000263826
212,ENSG00000167994
213,ENSG00000080845
214,ENSG00000107130
215,ENSG00000145604
216,ENSG00000167695
217,ENSG00000167173
218,ENSG00000125875
219,ENSG00000006831
220,ENSG00000100209
221,ENSG00000196843
222,ENSG00000065911
223,ENSG00000175573
224,ENSG00000175279
225,ENSG00000133935
226,ENSG00000196465
227,ENSG00000114805
228,ENSG00000116667
229,ENSG00000142959
230,ENSG00000165644
231,ENSG00000259416
232,ENSG00000178163
233,ENSG00000132383
234,ENSG00000287647
235,ENSG00000237773
236,ENSG00000234155
237,ENSG00000148187
238,ENSG00000007047
239,ENSG00000076662
240,ENSG00000179862
241,ENSG00000277972
242,ENSG00000213015
243,ENSG00000258376
244,ENSG00000183597
245,ENSG00000145284
246,ENSG00000114353
247,ENSG00000125901
248,ENSG00000131094
249,ENSG00000170485
250,ENSG00000154447
251,ENSG00000212747
252,ENSG00000285877
253,ENSG00000206562
254,ENSG00000275074
255,ENSG00000106266
256,ENSG00000203706
257,ENSG00000177971
258,ENSG00000140718
259,ENSG00000180953
260,ENSG00000185442
261,ENSG00000100304
262,ENSG00000147471
263,ENSG00000139146
264,ENSG00000058056
265,ENSG00000184232
266,ENSG00000177868
267,ENSG00000093167
268,ENSG00000141179
269,ENSG00000138942
270,ENSG00000071242
271,ENSG00000235244
272,ENSG00000124257
273,ENSG00000223478
274,ENSG00000105879
275,ENSG00000101400
276,ENSG00000205629
277,ENSG00000101052
278,ENSG00000271303
279,ENSG00000131378
280,ENSG00000259783
281,ENSG00000242147
282,ENSG00000268754
283,ENSG00000263753
284,ENSG00000116221
285,ENSG00000139579
286,ENSG00000157326
287,ENSG00000107829
288,ENSG00000198162
289,ENSG00000162889
290,ENSG00000163322
291,ENSG00000135722
292,ENSG00000055483
293,ENSG00000108961
294,ENSG00000167987
295,ENSG00000242612
296,ENSG00000103495
297,ENSG00000144401
298,ENSG00000114388
299,ENSG00000113369
300,ENSG00000107341
301,ENSG00000189114
302,ENSG00000254531
303,ENSG00000168000
304,ENSG00000111801
305,ENSG00000130005
306,ENSG00000196196
307,ENSG00000151748
308,ENSG00000205138
309,ENSG00000099377
310,ENSG00000188725
311,ENSG00000248275
312,ENSG00000166068
313,ENSG00000119865
314,ENSG00000166024
315,ENSG00000043143
316,ENSG00000126934
317,ENSG00000174136
318,ENSG00000125656
319,ENSG00000123143
320,ENSG00000278730
321,ENSG00000028137
322,ENSG00000196081
323,ENSG00000102178
324,ENSG00000142694
325,ENSG00000060138
326,ENSG00000101773
327,ENSG00000213654
328,ENSG00000174007
329,ENSG00000274038
330,ENSG00000142544
331,ENSG00000124214
332,ENSG00000196850
333,ENSG00000065559
334,ENSG00000272056
335,ENSG00000154144
336,ENSG00000127220
337,ENSG00000261105
338,ENSG00000256940
339,ENSG00000170270
340,ENSG00000100605
341,ENSG00000175634
342,ENSG00000167700
343,ENSG00000157045
344,ENSG00000184436
345,ENSG00000172845
346,ENSG00000176407
347,ENSG00000151500
348,ENSG00000205981
349,ENSG00000111786
350,ENSG00000159714
351,ENSG00000261341
352,ENSG00000176022
353,ENSG00000177181
354,ENSG00000142453
355,ENSG00000254109
356,ENSG00000272745
357,ENSG00000267673
358,ENSG00000170185
359,ENSG00000204261
360,ENSG00000160113
361,ENSG00000153391
362,ENSG00000149792
363,ENSG00000142409
364,ENSG00000019549
365,ENSG00000188042
366,ENSG00000103932
367,ENSG00000104331
368,ENSG00000171307
369,ENSG00000128185
370,ENSG00000122140
371,ENSG00000167693
372,ENSG00000163788
373,ENSG00000260018
374,ENSG00000287513
375,ENSG00000153896
376,ENSG00000162236
377,ENSG00000166086
378,ENSG00000132286
379,ENSG00000236618
380,ENSG00000068308
381,ENSG00000166394
382,ENSG00000103275
383,ENSG00000109062
384,ENSG00000287485
385,ENSG00000146243
386,ENSG00000026950
387,ENSG00000134987
388,ENSG00000133315
389,ENSG00000118200
390,ENSG00000068354
391,ENSG00000090238
392,ENSG00000013306
393,ENSG00000113448
394,ENSG00000138495
395,ENSG00000135617
396,ENSG00000237819
397,ENSG00000269243
398,ENSG00000136159
399,ENSG00000247315
400,ENSG00000172086
401,ENSG00000196642
402,ENSG00000247516
403,ENSG00000246145
404,ENSG00000123545
405,ENSG00000185127
406,ENSG00000144485
407,ENSG00000262686
408,ENSG00000177707
409,ENSG00000189067
410,ENSG00000135956
411,ENSG00000029153
412,ENSG00000144741
413,ENSG00000198892
414,ENSG00000135045
415,ENSG00000125249
416,ENSG00000118096
417,ENSG00000235387
418,ENSG00000150776
419,ENSG00000165695
420,ENSG00000174177
421,ENSG00000152332
422,ENSG00000157870
423,ENSG00000175221
424,ENSG00000224578
425,ENSG00000112031
426,ENSG00000256269
427,ENSG00000166548
428,ENSG00000196652
429,ENSG00000083290
430,ENSG00000188542
431,ENSG00000169122
432,ENSG00000101413
433,ENSG00000175701
434,ENSG00000174564
435,ENSG00000147324
436,ENSG00000254682
437,ENSG00000205189
438,ENSG00000142327
439,ENSG00000119782
440,ENSG00000066027
441,ENSG00000167861
442,ENSG00000285884
443,ENSG00000103423
444,ENSG00000229227
445,ENSG00000006625
446,ENSG00000248664
447,ENSG00000188690
448,ENSG00000109917
449,ENSG00000237512
450,ENSG00000149798
451,ENSG00000108840
452,ENSG00000229809
453,ENSG00000096092
454,ENSG00000105656
455,ENSG00000174446
456,ENSG00000137714
457,ENSG00000125841
458,ENSG00000146376
459,ENSG00000124444
460,ENSG00000128294
461,ENSG00000159658
462,ENSG00000167157
463,ENSG00000066322
464,ENSG00000173020
465,ENSG00000186665
466,ENSG00000273314
467,ENSG00000101417
468,ENSG00000005486
469,ENSG00000172059
470,ENSG00000167716
471,ENSG00000007520
472,ENSG00000167654
473,ENSG00000169609
474,ENSG00000008130
475,ENSG00000068323
476,ENSG00000167113
477,ENSG00000121851
478,ENSG00000125863
479,ENSG00000180096
480,ENSG00000165406
481,ENSG00000100982
482,ENSG00000257949
483,ENSG00000277258
484,ENSG00000273664
485,ENSG00000108370
486,ENSG00000072422
487,ENSG00000125970
488,ENSG00000005249
489,ENSG00000136158
490,ENSG00000187097
491,ENSG00000180346
492,ENSG00000272288
493,ENSG00000153814
494,ENSG00000280303
495,ENSG00000236682
496,ENSG00000124151
497,ENSG00000214309
498,ENSG00000115289
499,ENSG00000163444
500,ENSG00000129158
501,ENSG00000176386
502,ENSG00000198793
503,ENSG00000288012
504,ENSG00000253368
505,ENSG00000122965
506,ENSG00000126106
507,ENSG00000153976
508,ENSG00000054598
509,ENSG00000205683
510,ENSG00000168890
511,ENSG00000027847
512,ENSG00000163814
513,ENSG00000124333
514,ENSG00000135018
515,ENSG00000143569
516,ENSG00000169564
517,ENSG00000136897
518,ENSG00000167674
519,ENSG00000105393
520,ENSG00000146007
521,ENSG00000184216
522,ENSG00000145919
523,ENSG00000139173
524,ENSG00000164237
525,ENSG00000071575
526,ENSG00000169085
527,ENSG00000138166
528,ENSG00000105176
529,ENSG00000244187
530,ENSG00000005100
531,ENSG00000229717
532,ENSG00000196411
533,ENSG00000130382
534,ENSG00000137513
535,ENSG00000188986
536,ENSG00000245571
537,ENSG00000172500
538,ENSG00000256235
539,ENSG00000162585
540,ENSG00000159556
541,ENSG00000051128
542,ENSG00000180694
543,ENSG00000058091
544,ENSG00000148229
545,ENSG00000185236
546,ENSG00000124006
547,ENSG00000270673
548,ENSG00000105323
549,ENSG00000105329
550,ENSG00000167635
551,ENSG00000175970
552,ENSG00000142676
553,ENSG00000204514
554,ENSG00000024422
555,ENSG00000143450
556,ENSG00000258945
557,ENSG00000232618
558,ENSG00000163138
559,ENSG00000272831
560,ENSG00000108298
561,ENSG00000159692
562,ENSG00000104695
563,ENSG00000008324
564,ENSG00000127399
565,ENSG00000204673
566,ENSG00000171067
567,ENSG00000115268
568,ENSG00000225383
569,ENSG00000156508
570,ENSG00000230513
571,ENSG00000163939
572,ENSG00000130717
573,ENSG00000187556
574,ENSG00000112146
575,ENSG00000143947
576,ENSG00000167969
577,ENSG00000127125
578,ENSG00000110768
579,ENSG00000136425
580,ENSG00000077721
581,ENSG00000260260
582,ENSG00000156858
583,ENSG00000165914
584,ENSG00000112033
585,ENSG00000100097
586,ENSG00000254470
587,ENSG00000254772
588,ENSG00000204392
589,ENSG00000185633
590,ENSG00000132254
591,ENSG00000164162
592,ENSG00000265681
593,ENSG00000226087
594,ENSG00000285533
595,ENSG00000143379
596,ENSG00000180008
597,ENSG00000172716
598,ENSG00000166484
599,ENSG00000122026
600,ENSG00000106299
601,ENSG00000011405
602,ENSG00000117020
603,ENSG00000267365
604,ENSG00000105372
605,ENSG00000162623
606,ENSG00000136379
607,ENSG00000134758
608,ENSG00000235501
609,ENSG00000124535
610,ENSG00000131779
611,ENSG00000100316
612,ENSG00000168994
613,ENSG00000163930
614,ENSG00000162894
615,ENSG00000130147
616,ENSG00000160325
617,ENSG00000105248
618,ENSG00000116701
619,ENSG00000136942
620,ENSG00000171843
621,ENSG00000178718
622,ENSG00000229117
623,ENSG00000137154
624,ENSG00000184898
625,ENSG00000272140
626,ENSG00000177600
627,ENSG00000228794
628,ENSG00000174748
629,ENSG00000167193
630,ENSG00000109189
631,ENSG00000121644
632,ENSG00000113595
633,ENSG00000149761
634,ENSG00000164587
635,ENSG00000231500
636,ENSG00000108107
637,ENSG00000167526
638,ENSG00000226950
639,ENSG00000172380
640,ENSG00000147604
641,ENSG00000142541
642,ENSG00000111640
643,ENSG00000113594
644,ENSG00000104419
645,ENSG00000184508
646,ENSG00000184524
647,ENSG00000085415
648,ENSG00000139187
649,ENSG00000182774
650,ENSG00000075399
651,ENSG00000161016
652,ENSG00000084463
653,ENSG00000063169
654,ENSG00000168710
655,ENSG00000262003
656,ENSG00000163870
657,ENSG00000213066
658,ENSG00000025434
659,ENSG00000215784
660,ENSG00000164808
661,ENSG00000186468
662,ENSG00000185420
663,ENSG00000063177
664,ENSG00000063245
665,ENSG00000112306
666,ENSG00000213995
667,ENSG00000105640
668,ENSG00000136490
669,ENSG00000196704
670,ENSG00000089157
671,ENSG00000095574
672,ENSG00000144713
673,ENSG00000147403
674,ENSG00000134419
675,ENSG00000148303
676,ENSG00000125845
677,ENSG00000084676
678,ENSG00000013016
679,ENSG00000197506
680,ENSG00000261455
681,ENSG00000161970
682,ENSG00000081377
683,ENSG00000173085
684,ENSG00000287760
685,ENSG00000213762
686,ENSG00000184887
687,ENSG00000111540
688,ENSG00000240137
689,ENSG00000183779
690,ENSG00000197756
691,ENSG00000166441
692,ENSG00000145425
693,ENSG00000130511
694,ENSG00000227053
695,ENSG00000083845
696,ENSG00000106246
697,ENSG00000198721
698,ENSG00000197956
699,ENSG00000253669
700,ENSG00000138326
701,ENSG00000146540
702,ENSG00000174444
703,ENSG00000149273
704,ENSG00000173349
705,ENSG00000224023
706,ENSG00000173581
707,ENSG00000204619
708,ENSG00000109079
709,ENSG00000127774
710,ENSG00000124641
711,ENSG00000196781
712,ENSG00000272154
713,ENSG00000134463
714,ENSG00000171863
715,ENSG00000166886
716,ENSG00000034510
717,ENSG00000142534
718,ENSG00000111961
719,ENSG00000110042
720,ENSG00000083457
721,ENSG00000111145
722,ENSG00000105193
723,ENSG00000131469
724,ENSG00000162244
725,ENSG00000101138
726,ENSG00000170634
727,ENSG00000204628
728,ENSG00000140367
729,ENSG00000138386
730,ENSG00000109103
731,ENSG00000166780
732,ENSG00000136247
733,ENSG00000163682
734,ENSG00000109475
735,ENSG00000137818
736,ENSG00000188060
737,ENSG00000272686
738,ENSG00000050393
739,ENSG00000156482
740,ENSG00000188846
741,ENSG00000270170
742,ENSG00000011451
743,ENSG00000170275
744,ENSG00000008988
745,ENSG00000271601
746,ENSG00000099958
747,ENSG00000164190
748,ENSG00000017483
749,ENSG00000174738
750,ENSG00000154102
751,ENSG00000221983
752,ENSG00000227619
753,ENSG00000140382
754,ENSG00000089009
755,ENSG00000170889
756,ENSG00000197958
757,ENSG00000196756
758,ENSG00000174456
759,ENSG00000198231
760,ENSG00000182899
761,ENSG00000198242
762,ENSG00000137177
763,ENSG00000110011
764,ENSG00000126368
765,ENSG00000102743
766,ENSG00000121297
767,ENSG00000181555
768,ENSG00000162755
769,ENSG00000198034
770,ENSG00000196503
771,ENSG00000198755
772,ENSG00000100478
773,ENSG00000114391
774,ENSG00000278817
775,ENSG00000168077
776,ENSG00000118181
777,ENSG00000141560
778,ENSG00000100348
779,ENSG00000134222
780,ENSG00000175137
781,ENSG00000181513
782,ENSG00000135272
783,ENSG00000160072
784,ENSG00000177954
785,ENSG00000122126
786,ENSG00000107672
787,ENSG00000284954
788,ENSG00000186432
789,ENSG00000167118
790,ENSG00000272702
791,ENSG00000069020
792,ENSG00000131899
793,ENSG00000174514
794,ENSG00000147164
795,ENSG00000233927
796,ENSG00000118418
797,ENSG00000175215
798,ENSG00000122406
799,ENSG00000101255
800,ENSG00000166710
801,ENSG00000197646
802,ENSG00000257727
803,ENSG00000274523
804,ENSG00000141858
805,ENSG00000110700
806,ENSG00000140830
807,ENSG00000164163
808,ENSG00000241990
809,ENSG00000158186
810,ENSG00000020256
811,ENSG00000130255
812,ENSG00000145592
813,ENSG00000215039
814,ENSG00000235269
815,ENSG00000123684
816,ENSG00000123685
817,ENSG00000151445
818,ENSG00000163412
819,ENSG00000116649
820,ENSG00000142937
821,ENSG00000196531
822,ENSG00000009844
823,ENSG00000125691
824,ENSG00000233901
825,ENSG00000129245
826,ENSG00000149806
827,ENSG00000183688
828,ENSG00000198918
829,ENSG00000160199
830,ENSG00000276547
831,ENSG00000084693
832,ENSG00000186187
833,ENSG00000267279
834,ENSG00000164967
835,ENSG00000133112
836,ENSG00000113272
837,ENSG00000108064
838,ENSG00000125834
839,ENSG00000107897
840,ENSG00000141985
841,ENSG00000107554
842,ENSG00000287516
843,ENSG00000105341
844,ENSG00000112290
845,ENSG00000204344
846,ENSG00000111962
847,ENSG00000140264
848,ENSG00000084090
849,ENSG00000162144
850,ENSG00000122507
851,ENSG00000119844
852,ENSG00000139168
853,ENSG00000175324
854,ENSG00000144827
855,ENSG00000225399
856,ENSG00000132768
857,ENSG00000104964
858,ENSG00000267390
859,ENSG00000188917
860,ENSG00000167065
861,ENSG00000111276
862,ENSG00000158435
863,ENSG00000171858
864,ENSG00000168028
865,ENSG00000196865
866,ENSG00000132846
867,ENSG00000008838
868,ENSG00000076321
869,ENSG00000168301
870,ENSG00000176894
871,ENSG00000102302
872,ENSG00000166974
873,ENSG00000117245
874,ENSG00000172534
875,ENSG00000143162
876,ENSG00000106012
877,ENSG00000243678
878,ENSG00000198417
879,ENSG00000204272
880,ENSG00000159346
881,ENSG00000112297
882,ENSG00000269139
883,ENSG00000181004
884,ENSG00000102974
885,ENSG00000136720
886,ENSG00000106992
887,ENSG00000028277
888,ENSG00000138101
889,ENSG00000212864
890,ENSG00000187601
891,ENSG00000255874
892,ENSG00000178401
893,ENSG00000123091
894,ENSG00000040633
895,ENSG00000226137
896,ENSG00000099995
897,ENSG00000253716
898,ENSG00000166257
899,ENSG00000135778
900,ENSG00000122952
901,ENSG00000273270
902,ENSG00000137947
903,ENSG00000076108
904,ENSG00000121988
905,ENSG00000111252
906,ENSG00000146278
907,ENSG00000141867
908,ENSG00000124614
909,ENSG00000058799
910,ENSG00000160867
911,ENSG00000034713
912,ENSG00000182173
913,ENSG00000163633
914,ENSG00000180209
915,ENSG00000188038
916,ENSG00000101444
917,ENSG00000139405
918,ENSG00000138439
919,ENSG00000122034
920,ENSG00000160404
921,ENSG00000078140
922,ENSG00000135932
923,ENSG00000160256
924,ENSG00000171604
925,ENSG00000076864
926,ENSG00000184009
927,ENSG00000119640
928,ENSG00000080371
929,ENSG00000213741
930,ENSG00000165886
931,ENSG00000188610
932,ENSG00000131504
933,ENSG00000100749
934,ENSG00000173141
935,ENSG00000204923
936,ENSG00000198585
937,ENSG00000198369
938,ENSG00000113615
939,ENSG00000168286
940,ENSG00000146233
941,ENSG00000130822
942,ENSG00000009335
943,ENSG00000213064
944,ENSG00000091039
945,ENSG00000124209
946,ENSG00000093072
947,ENSG00000183576
948,ENSG00000248508
949,ENSG00000077463
950,ENSG00000053501
951,ENSG00000099940
952,ENSG00000196449
953,ENSG00000104904
954,ENSG00000075618
955,ENSG00000102030
956,ENSG00000185338
957,ENSG00000186952
958,ENSG00000185043
959,ENSG00000151917
960,ENSG00000249684
961,ENSG00000263465
962,ENSG00000167797
963,ENSG00000164167
964,ENSG00000170191
965,ENSG00000196636
966,ENSG00000114779
967,ENSG00000140688
968,ENSG00000170855
969,ENSG00000241343
970,ENSG00000213563
971,ENSG00000131143
972,ENSG00000127947
973,ENSG00000167671
974,ENSG00000107560
975,ENSG00000128228
976,ENSG00000266850
977,ENSG00000145949
978,ENSG00000134291
979,ENSG00000100413
980,ENSG00000182118
981,ENSG00000161980
982,ENSG00000123080
983,ENSG00000119888
984,ENSG00000176903
985,ENSG00000088280
986,ENSG00000142252
987,ENSG00000168528
988,ENSG00000133275
989,ENSG00000116954
990,ENSG00000181588
991,ENSG00000138823
992,ENSG00000116251
993,ENSG00000203724
994,ENSG00000167100
995,ENSG00000167996
996,ENSG00000162775
997,ENSG00000226067
998,ENSG00000100744
999,ENSG00000088682
1000,ENSG00000102984
1001,ENSG00000183010
1002,ENSG00000100664
1003,ENSG00000172922
1004,ENSG00000170873
1005,ENSG00000181826
1006,ENSG00000186493
1007,ENSG00000132589
1008,ENSG00000177303
1009,ENSG00000205476
1010,ENSG00000162078
1011,ENSG00000171467
1012,ENSG00000141759
1013,ENSG00000165512
1014,ENSG00000196396
1015,ENSG00000285331
1016,ENSG00000005243
1017,ENSG00000104915
1018,ENSG00000165714
1019,ENSG00000234756
1020,ENSG00000103145
1021,ENSG00000167912
1022,ENSG00000269858
1023,ENSG00000178498
1024,ENSG00000167658
1025,ENSG00000121579
1026,ENSG00000169372
1027,ENSG00000104765
1028,ENSG00000173812
1029,ENSG00000196456
1030,ENSG00000223496
1031,ENSG00000123908
1032,ENSG00000161179
1033,ENSG00000141040
1034,ENSG00000141524
1035,ENSG00000224051
1036,ENSG00000174579
1037,ENSG00000136699
1038,ENSG00000115756
1039,ENSG00000168393
1040,ENSG00000181191
1041,ENSG00000169567
1042,ENSG00000162607
1043,ENSG00000090061
1044,ENSG00000077092
1045,ENSG00000226757
1046,ENSG00000104880
1047,ENSG00000140988
1048,ENSG00000173918
1049,ENSG00000273211
1050,ENSG00000247271
1051,ENSG00000172738
1052,ENSG00000102898
1053,ENSG00000172831
1054,ENSG00000127080
1055,ENSG00000169221
1056,ENSG00000188290
1057,ENSG00000169446
1058,ENSG00000137760
1059,ENSG00000146386
1060,ENSG00000146006
1061,ENSG00000143862
1062,ENSG00000099804
1063,ENSG00000141564
1064,ENSG00000150768
1065,ENSG00000205542
1066,ENSG00000151572
1067,ENSG00000071994
1068,ENSG00000175482
1069,ENSG00000101843
1070,ENSG00000188015
1071,ENSG00000104064
1072,ENSG00000148090
1073,ENSG00000169100
1074,ENSG00000185800
1075,ENSG00000179918
1076,ENSG00000104529
1077,ENSG00000269463
1078,ENSG00000120963
1079,ENSG00000225177
1080,ENSG00000228010
1081,ENSG00000071082
1082,ENSG00000178605
1083,ENSG00000151502
1084,ENSG00000114302
1085,ENSG00000070214
1086,ENSG00000272888
1087,ENSG00000180329
1088,ENSG00000184986
1089,ENSG00000276293
1090,ENSG00000165389
1091,ENSG00000123395
1092,ENSG00000187866
1093,ENSG00000119686
1094,ENSG00000110536
1095,ENSG00000169599
1096,ENSG00000185305
1097,ENSG00000163812
1098,ENSG00000198001
1099,ENSG00000173511
1100,ENSG00000257218
1101,ENSG00000182022
1102,ENSG00000095321
1103,ENSG00000146109
1104,ENSG00000162961
1105,ENSG00000120278
1106,ENSG00000149823
1107,ENSG00000187066
1108,ENSG00000010219
1109,ENSG00000234362
1110,ENSG00000173281
1111,ENSG00000092841
1112,ENSG00000001629
1113,ENSG00000197728
1114,ENSG00000135801
1115,ENSG00000172809
1116,ENSG00000109881
1117,ENSG00000239521
1118,ENSG00000180769
1119,ENSG00000109107
1120,ENSG00000169087
1121,ENSG00000270165
1122,ENSG00000237753
1123,ENSG00000095261
1124,ENSG00000267927
1125,ENSG00000267024
1126,ENSG00000150867
1127,ENSG00000064932
1128,ENSG00000177374
1129,ENSG00000109089
1130,ENSG00000145741
1131,ENSG00000132670
1132,ENSG00000099385
1133,ENSG00000014824
1134,ENSG00000005020
1135,ENSG00000126458
1136,ENSG00000198890
1137,ENSG00000168495
1138,ENSG00000123349
1139,ENSG00000137273
1140,ENSG00000213920
1141,ENSG00000105856
1142,ENSG00000026025
1143,ENSG00000167468
1144,ENSG00000168060
1145,ENSG00000108771
1146,ENSG00000031081
1147,ENSG00000092036
1148,ENSG00000070087
1149,ENSG00000188483
1150,ENSG00000163634
1151,ENSG00000151773
1152,ENSG00000214113
1153,ENSG00000223865
1154,ENSG00000120696
1155,ENSG00000125827
1156,ENSG00000176396
1157,ENSG00000115286
1158,ENSG00000127666
1159,ENSG00000075415
1160,ENSG00000272841
1161,ENSG00000143436
1162,ENSG00000237310
1163,ENSG00000175061
1164,ENSG00000170584
1165,ENSG00000142634
1166,ENSG00000256537
1167,ENSG00000101363
1168,ENSG00000188785
1169,ENSG00000105928
1170,ENSG00000276170
1171,ENSG00000271334
1172,ENSG00000166734
1173,ENSG00000147548
1174,ENSG00000273796
1175,ENSG00000126243
1176,ENSG00000149269
1177,ENSG00000204060
1178,ENSG00000067182
1179,ENSG00000275720
1180,ENSG00000103490
1181,ENSG00000135446
1182,ENSG00000204209
1183,ENSG00000178026
1184,ENSG00000138175
1185,ENSG00000247624
1186,ENSG00000181038
1187,ENSG00000166797
1188,ENSG00000144895
1189,ENSG00000205426
1190,ENSG00000008441
1191,ENSG00000198270
1192,ENSG00000116285
1193,ENSG00000179111
1194,ENSG00000082701
1195,ENSG00000072803
1196,ENSG00000062598
1197,ENSG00000240972
1198,ENSG00000213380
1199,ENSG00000146733
1200,ENSG00000073150
1201,ENSG00000187239
1202,ENSG00000119986
1203,ENSG00000070367
1204,ENSG00000092208
1205,ENSG00000197782
1206,ENSG00000142208
1207,ENSG00000006576
1208,ENSG00000109911
1209,ENSG00000175048
1210,ENSG00000179085
1211,ENSG00000132661
1212,ENSG00000164823
1213,ENSG00000185359
1214,ENSG00000151778
1215,ENSG00000069956
1216,ENSG00000118292
1217,ENSG00000138802
1218,ENSG00000105698
1219,ENSG00000117461
1220,ENSG00000165283
1221,ENSG00000228714
1222,ENSG00000134970
1223,ENSG00000168952
1224,ENSG00000120896
1225,ENSG00000137496
1226,ENSG00000182534
1227,ENSG00000126247
1228,ENSG00000231943
1229,ENSG00000101849
1230,ENSG00000148288
1231,ENSG00000237943
1232,ENSG00000178033
1233,ENSG00000172339
1234,ENSG00000103111
1235,ENSG00000137628
1236,ENSG00000276261
1237,ENSG00000103248
1238,ENSG00000159579
1239,ENSG00000160445
1240,ENSG00000261008
1241,ENSG00000066136
1242,ENSG00000180822
1243,ENSG00000051341
1244,ENSG00000205269
1245,ENSG00000173674
1246,ENSG00000137478
1247,ENSG00000186792
1248,ENSG00000158079
1249,ENSG00000040275
